aland,awater,countyfp,funcstat,geoid,intptlat,intptlon,mtfcc,name,namelsad,statefp,total_area,tractce,intersect_,area_km2,well_den,pop_den,ACS_15_5YR_ID_Cleaned_Id,ACS_15_5YR_ID_Cleaned_Id2,ACS_15_5YR_ID_Cleaned_Geography,ACS_15_5YR_ID_Cleaned_Estimate,ACS_15_5YR_ID_Cleaned_MoE
38580182,0,041,S,08041007300,+39.0734285,-104.8069434,G5020,73,Census Tract 73,08,38580182,007300,0,38.580182000000001,0.000000000000000,250,1400000US08041007300,8041007300,"Census Tract 73, El Paso County, Colorado",9647,596
11361945,0,045,S,08045951702,+39.5347779,-107.3102238,G5020,9517.02,Census Tract 9517.02,08,11361945,951702,0,11.361945000000000,0.000000000000000,325,1400000US08045951702,8045951702,"Census Tract 9517.02, Garfield County, Colorado",3692,313
910939,0,101,S,08101000600,+38.2798206,-104.6184286,G5020,6,Census Tract 6,08,910939,000600,0,0.910939000000000,0.000000000000000,2163,1400000US08101000600,8101000600,"Census Tract 6, Pueblo County, Colorado",1970,251
1197664574,11087383,005,S,08005007101,+39.6513626,-104.0580860,G5020,71.01,Census Tract 71.01,08,1208751957,007101,967,1208.751956999999948,0.799998704779760,4,1400000US08005007101,8005007101,"Census Tract 71.01, Arapahoe County, Colorado",5026,348
1002527872,140385,109,S,08109977700,+37.8576198,-106.3582168,G5020,9777,Census Tract 9777,08,1002668257,977700,8,1002.668257000000040,0.007978710749192,3,1400000US08109977700,8109977700,"Census Tract 9777, Saguache County, Colorado",2885,253
137513180,69257,039,S,08039961207,+39.4108496,-104.5420128,G5020,9612.07,Census Tract 9612.07,08,137582437,961207,16,137.582436999999999,0.116293913299413,28,1400000US08039961207,8039961207,"Census Tract 9612.07, Elbert County, Colorado",3848,285
180275144,0,039,S,08039961208,+39.3047374,-104.5835294,G5020,9612.08,Census Tract 9612.08,08,180275144,961208,6,180.275144000000012,0.033282458506870,19,1400000US08039961208,8039961208,"Census Tract 9612.08, Elbert County, Colorado",3367,379
270139471,10023762,117,S,08117000300,+39.5563918,-106.1702437,G5020,3,Census Tract 3,08,280163233,000300,0,280.163232999999991,0.000000000000000,13,1400000US08117000300,8117000300,"Census Tract 3, Summit County, Colorado",3686,407
676704944,10459135,117,S,08117000100,+39.7466315,-106.2705296,G5020,1,Census Tract 1,08,687164079,000100,0,687.164079000000015,0.000000000000000,12,1400000US08117000100,8117000100,"Census Tract 1, Summit County, Colorado",8326,866
1323262298,17577610,087,S,08087000100,+40.4103163,-103.8140035,G5020,1,Census Tract 1,08,1340839908,000100,862,1340.839907999999923,0.642880626431951,2,1400000US08087000100,8087000100,"Census Tract 1, Morgan County, Colorado",2829,245
750564257,14887388,087,S,08087000200,+40.1694906,-104.0293307,G5020,2,Census Tract 2,08,765451645,000200,649,765.451644999999985,0.847865445504399,4,1400000US08087000200,8087000200,"Census Tract 2, Morgan County, Colorado",2792,221
1343269,14535,014,S,08014030700,+39.9249490,-105.0271370,G5020,307,Census Tract 307,08,1357804,030700,0,1.357804000000000,0.000000000000000,2235,1400000US08014030700,8014030700,"Census Tract 307, Broomfield County, Colorado",3035,240
1913033446,3364761,027,S,08027970100,+38.1019939,-105.3735148,G5020,9701,Census Tract 9701,08,1916398207,970100,3,1916.398206999999957,0.001565436655619,2,1400000US08027970100,8027970100,"Census Tract 9701, Custer County, Colorado",4303,*****
1419419282,3530746,115,S,08115968300,+40.8715679,-102.3553579,G5020,9683,Census Tract 9683,08,1422950028,968300,171,1422.950027999999975,0.120172877919224,2,1400000US08115968300,8115968300,"Census Tract 9683, Sedgwick County, Colorado",2365,*****
1840161,147723,069,S,08069001004,+40.5459508,-105.0460288,G5020,10.04,Census Tract 10.04,08,1987884,001004,0,1.987884000000000,0.000000000000000,1612,1400000US08069001004,8069001004,"Census Tract 10.04, Larimer County, Colorado",3204,137
15794205,381051,077,S,08077000800,+39.0616341,-108.5140001,G5020,8,Census Tract 8,08,16175256,000800,2,16.175256000000001,0.123645647401191,554,1400000US08077000800,8077000800,"Census Tract 8, Mesa County, Colorado",8965,810
51803013,486766,077,S,08077001702,+39.1307960,-108.4327029,G5020,17.02,Census Tract 17.02,08,52289779,001702,0,52.289779000000003,0.000000000000000,92,1400000US08077001702,8077001702,"Census Tract 17.02, Mesa County, Colorado",4787,343
16770278,1356785,077,S,08077000900,+39.1013885,-108.6167057,G5020,9,Census Tract 9,08,18127063,000900,0,18.127063000000000,0.000000000000000,136,1400000US08077000900,8077000900,"Census Tract 9, Mesa County, Colorado",2466,292
32490245,934429,077,S,08077001200,+39.0567715,-108.4344501,G5020,12,Census Tract 12,08,33424674,001200,1,33.424674000000003,0.029918018048583,68,1400000US08077001200,8077001200,"Census Tract 12, Mesa County, Colorado",2283,232
185506294,0,041,S,08041004601,+38.8963586,-104.4702457,G5020,46.01,Census Tract 46.01,08,185506294,004601,4,185.506293999999997,0.021562610700422,21,1400000US08041004601,8041004601,"Census Tract 46.01, El Paso County, Colorado",3902,437
890124944,5962816,067,S,08067970701,+37.3687763,-108.0118270,G5020,9707.01,Census Tract 9707.01,08,896087760,970701,34,896.087760000000003,0.037942712218276,6,1400000US08067970701,8067970701,"Census Tract 9707.01, La Plata County, Colorado",5081,474
24336353,59060,067,S,08067971100,+37.2554263,-107.8890632,G5020,9711,Census Tract 9711,08,24395413,971100,1,24.395413000000001,0.040991312588149,195,1400000US08067971100,8067971100,"Census Tract 9711, La Plata County, Colorado",4760,449
1736030542,17054263,001,S,08001008402,+39.8800388,-104.0651933,G5020,84.02,Census Tract 84.02,08,1753084805,008402,2160,1753.084804999999960,1.232113810945957,3,1400000US08001008402,8001008402,"Census Tract 84.02, Adams County, Colorado",4839,318
653962879,223268,049,S,08049000202,+39.9432243,-105.8783655,G5020,2.02,Census Tract 2.02,08,654186147,000202,5,654.186147000000005,0.007643084499617,10,1400000US08049000202,8049000202,"Census Tract 2.02, Grand County, Colorado",6629,817
366166816,454972,101,S,08101002918,+38.4143234,-104.7333998,G5020,29.18,Census Tract 29.18,08,366621788,002918,3,366.621787999999981,0.008182819729197,17,1400000US08101002918,8101002918,"Census Tract 29.18, Pueblo County, Colorado",6244,615
15643738,313996,101,S,08101003105,+38.2467890,-104.5106684,G5020,31.05,Census Tract 31.05,08,15957734,003105,0,15.957734000000000,0.000000000000000,208,1400000US08101003105,8101003105,"Census Tract 31.05, Pueblo County, Colorado",3316,259
38167235,273469,101,S,08101003106,+38.2064515,-104.5807198,G5020,31.06,Census Tract 31.06,08,38440704,003106,0,38.440703999999997,0.000000000000000,31,1400000US08101003106,8101003106,"Census Tract 31.06, Pueblo County, Colorado",1200,129
42084840,2916951,101,S,08101002917,+38.2876786,-104.7262689,G5020,29.17,Census Tract 29.17,08,45001791,002917,0,45.001790999999997,0.000000000000000,64,1400000US08101002917,8101002917,"Census Tract 29.17, Pueblo County, Colorado",2874,297
1505376627,3307585,101,S,08101003600,+38.3778874,-104.2911153,G5020,36,Census Tract 36,08,1508684212,003600,14,1508.684211999999889,0.009279609270545,2,1400000US08101003600,8101003600,"Census Tract 36, Pueblo County, Colorado",2309,283
2393902109,14997495,093,S,08093000400,+39.1743767,-105.8016486,G5020,4,Census Tract 4,08,2408899604,000400,24,2408.899604000000181,0.009963055313782,1,1400000US08093000400,8093000400,"Census Tract 4, Park County, Colorado",1412,368
681484,0,001,S,08001009319,+39.8615931,-105.0153918,G5020,93.19,Census Tract 93.19,08,681484,009319,0,0.681484000000000,0.000000000000000,3916,1400000US08001009319,8001009319,"Census Tract 93.19, Adams County, Colorado",2669,327
2716270621,8848640,021,S,08021974900,+37.2224342,-106.2441010,G5020,9749,Census Tract 9749,08,2725119261,974900,1,2725.119260999999824,0.000366956417031,2,1400000US08021974900,8021974900,"Census Tract 9749, Conejos County, Colorado",4312,220
617847902,386651,021,S,08021974800,+37.1012414,-105.9120150,G5020,9748,Census Tract 9748,08,618234553,974800,3,618.234553000000005,0.004852527225213,6,1400000US08021974800,8021974800,"Census Tract 9748, Conejos County, Colorado",3937,220
147187049,0,067,S,08067970703,+37.3033363,-107.8069627,G5020,9707.03,Census Tract 9707.03,08,147187049,970703,73,147.187049000000002,0.495967549427532,36,1400000US08067970703,8067970703,"Census Tract 9707.03, La Plata County, Colorado",5320,482
23225686,16811,059,S,08059012026,+39.6134723,-105.2997029,G5020,120.26,Census Tract 120.26,08,23242497,012026,0,23.242497000000000,0.000000000000000,154,1400000US08059012026,8059012026,"Census Tract 120.26, Jefferson County, Colorado",3571,323
42441212,106598,113,S,08113968102,+37.9082077,-107.8605448,G5020,9681.02,Census Tract 9681.02,08,42547810,968102,0,42.547809999999998,0.000000000000000,44,1400000US08113968102,8113968102,"Census Tract 9681.02, San Miguel County, Colorado",1891,188
2480605126,3470646,089,S,08089968400,+37.8517504,-103.7485226,G5020,9684,Census Tract 9684,08,2484075772,968400,23,2484.075772000000143,0.009258976823192,0,1400000US08089968400,8089968400,"Census Tract 9684, Otero County, Colorado",1000,110
1605743454,226321,063,S,08063962200,+39.3032370,-102.5824773,G5020,9622,Census Tract 9622,08,1605969775,962200,136,1605.969775000000027,0.084684034604574,1,1400000US08063962200,8063962200,"Census Tract 9622, Kit Carson County, Colorado",1371,137
2081158588,1135950,063,S,08063962300,+39.3180619,-102.9295556,G5020,9623,Census Tract 9623,08,2082294538,962300,97,2082.294538000000102,0.046583227410838,1,1400000US08063962300,8063962300,"Census Tract 9623, Kit Carson County, Colorado",1106,132
1909599560,889659,063,S,08063962100,+39.3072974,-102.2113119,G5020,9621,Census Tract 9621,08,1910489219,962100,162,1910.489219000000048,0.084795034899383,3,1400000US08063962100,8063962100,"Census Tract 9621, Kit Carson County, Colorado",5503,204
110298215,52795,107,S,08107000500,+40.4347424,-106.8771539,G5020,5,Census Tract 5,08,110351010,000500,6,110.351010000000002,0.054371953641385,38,1400000US08107000500,8107000500,"Census Tract 5, Routt County, Colorado",4151,411
151635576,258933,107,S,08107000700,+40.4399783,-106.7296742,G5020,7,Census Tract 7,08,151894509,000700,0,151.894508999999999,0.000000000000000,33,1400000US08107000700,8107000700,"Census Tract 7, Routt County, Colorado",4954,540
32168552,18884,107,S,08107000200,+40.4781563,-107.2455824,G5020,2,Census Tract 2,08,32187436,000200,0,32.187435999999998,0.000000000000000,61,1400000US08107000200,8107000200,"Census Tract 2, Routt County, Colorado",1974,207
2827027972,7603611,107,S,08107000100,+40.6901344,-107.0120194,G5020,1,Census Tract 1,08,2834631583,000100,144,2834.631582999999864,0.050800252443247,1,1400000US08107000100,8107000100,"Census Tract 1, Routt County, Colorado",2049,330
55112491,33438,059,S,08059012027,+39.6301110,-105.2480973,G5020,120.27,Census Tract 120.27,08,55145929,012027,0,55.145929000000002,0.000000000000000,57,1400000US08059012027,8059012027,"Census Tract 120.27, Jefferson County, Colorado",3131,361
34183371,196694,059,S,08059012030,+39.6124428,-105.3560884,G5020,120.30,Census Tract 120.30,08,34380065,012030,0,34.380065000000002,0.000000000000000,115,1400000US08059012030,8059012030,"Census Tract 120.30, Jefferson County, Colorado",3963,326
30013432,245391,059,S,08059012035,+39.5600582,-105.1891180,G5020,120.35,Census Tract 120.35,08,30258823,012035,0,30.258823000000000,0.000000000000000,178,1400000US08059012035,8059012035,"Census Tract 120.35, Jefferson County, Colorado",5380,188
59111148,567207,059,S,08059060500,+39.8878037,-105.1759009,G5020,605,Census Tract 605,08,59678355,060500,9,59.678355000000003,0.150808446378926,84,1400000US08059060500,8059060500,"Census Tract 605, Jefferson County, Colorado",4999,316
30786712,22984,059,S,08059012032,+39.5754651,-105.2765882,G5020,120.32,Census Tract 120.32,08,30809696,012032,0,30.809695999999999,0.000000000000000,81,1400000US08059012032,8059012032,"Census Tract 120.32, Jefferson County, Colorado",2498,110
2306468732,921999,105,S,08105977000,+37.4858534,-106.4531280,G5020,9770,Census Tract 9770,08,2307390731,977000,15,2307.390730999999960,0.006500849552039,2,1400000US08105977000,8105977000,"Census Tract 9770, Rio Grande County, Colorado",4562,234
2763872222,2716141,033,S,08033000100,+37.7476020,-108.5303829,G5020,1,Census Tract 1,08,2766588363,000100,201,2766.588362999999845,0.072652658663699,1,1400000US08033000100,8033000100,"Census Tract 1, Dolores County, Colorado",1862,144
1391690314,698347,003,S,08003960000,+37.5917311,-105.7534696,G5020,9600,Census Tract 9600,08,1392388661,960000,9,1392.388660999999956,0.006463712505053,1,1400000US08003960000,8003960000,"Census Tract 9600, Alamosa County, Colorado",1487,213
157739,5724,005,S,08005004951,+39.6975017,-104.9298529,G5020,49.51,Census Tract 49.51,08,163463,004951,0,0.163463000000000,0.000000000000000,12602,1400000US08005004951,8005004951,"Census Tract 49.51, Arapahoe County, Colorado",2060,215
1326797905,4960435,009,S,08009964700,+37.4208335,-102.6053111,G5020,9647,Census Tract 9647,08,1331758340,964700,85,1331.758340000000089,0.063825393426859,2,1400000US08009964700,8009964700,"Census Tract 9647, Baca County, Colorado",2130,124
5290518283,1181758,009,S,08009964600,+37.1566605,-102.2951766,G5020,9646,Census Tract 9646,08,5291700041,964600,870,5291.700041000000056,0.164408411901517,0,1400000US08009964600,8009964600,"Census Tract 9646, Baca County, Colorado",1571,124
108635710,479764,055,S,08055960600,+37.6521532,-104.7652400,G5020,9606,Census Tract 9606,08,109115474,960600,20,109.115474000000006,0.183292059932764,28,1400000US08055960600,8055960600,"Census Tract 9606, Huerfano County, Colorado",3027,80
936251045,18098522,065,S,08065961900,+39.2053405,-106.3500790,G5020,9619,Census Tract 9619,08,954349567,961900,0,954.349566999999979,0.000000000000000,3,1400000US08065961900,8065961900,"Census Tract 9619, Lake County, Colorado",2412,332
201178460,979585,041,S,08041003400,+38.8520572,-105.0085598,G5020,34,Census Tract 34,08,202158045,003400,0,202.158044999999987,0.000000000000000,18,1400000US08041003400,8041003400,"Census Tract 34, El Paso County, Colorado",3551,303
2697187,0,005,S,08005005635,+39.6026388,-104.9327126,G5020,56.35,Census Tract 56.35,08,2697187,005635,0,2.697187000000000,0.000000000000000,1931,1400000US08005005635,8005005635,"Census Tract 56.35, Arapahoe County, Colorado",5209,337
936879207,629397,007,S,08007974300,+37.2858561,-107.1938599,G5020,9743,Census Tract 9743,08,937508604,974300,129,937.508603999999991,0.137598737173830,3,1400000US08007974300,8007974300,"Census Tract 9743, Archuleta County, Colorado",3252,372
2825935,0,005,S,08005006858,+39.6109020,-104.8886404,G5020,68.58,Census Tract 68.58,08,2825935,006858,0,2.825935000000000,0.000000000000000,1639,1400000US08005006858,8005006858,"Census Tract 68.58, Arapahoe County, Colorado",4631,357
5404643,40099,014,S,08014030900,+39.9458043,-105.0713208,G5020,309,Census Tract 309,08,5444742,030900,6,5.444742000000000,1.101980589713893,1097,1400000US08014030900,8014030900,"Census Tract 309, Broomfield County, Colorado",5975,330
14131158,0,041,S,08041004510,+38.7054611,-104.6675630,G5020,45.10,Census Tract 45.10,08,14131158,004510,0,14.131157999999999,0.000000000000000,564,1400000US08041004510,8041004510,"Census Tract 45.10, El Paso County, Colorado",7969,585
652868722,2451952,085,S,08085966202,+38.5946302,-107.7398148,G5020,9662.02,Census Tract 9662.02,08,655320674,966202,8,655.320674000000054,0.012207763797789,7,1400000US08085966202,8085966202,"Census Tract 9662.02, Montrose County, Colorado",4525,319
110221316,48075,015,S,08015000200,+38.4813087,-106.0042061,G5020,2,Census Tract 2,08,110269391,000200,0,110.269390999999999,0.000000000000000,39,1400000US08015000200,8015000200,"Census Tract 2, Chaffee County, Colorado",4351,271
1097876642,1068977,015,S,08015000300,+38.6064382,-106.1624627,G5020,3,Census Tract 3,08,1098945619,000300,2,1098.945619000000079,0.001819926268799,3,1400000US08015000300,8015000300,"Census Tract 3, Chaffee County, Colorado",3555,400
566902870,2597279,069,S,08069002803,+40.4641705,-105.6269844,G5020,28.03,Census Tract 28.03,08,569500149,002803,0,569.500148999999965,0.000000000000000,0,1400000US08069002803,8069002803,"Census Tract 28.03, Larimer County, Colorado",91,58
91638416,192395,069,S,08069001809,+40.4715728,-105.1456258,G5020,18.09,Census Tract 18.09,08,91830811,001809,3,91.830810999999997,0.032668773882439,123,1400000US08069001809,8069001809,"Census Tract 18.09, Larimer County, Colorado",11256,527
30235300,5347,035,S,08035014011,+39.4937680,-104.8508237,G5020,140.11,Census Tract 140.11,08,30240647,014011,1,30.240646999999999,0.033068075560685,70,1400000US08035014011,8035014011,"Census Tract 140.11, Douglas County, Colorado",2124,211
41081053,0,123,S,08123002209,+40.4405347,-104.8574980,G5020,22.09,Census Tract 22.09,08,41081053,002209,376,41.081052999999997,9.152637835257046,33,1400000US08123002209,8123002209,"Census Tract 22.09, Weld County, Colorado",1372,241
3918305859,73093279,011,S,08011966700,+37.9318907,-103.0775841,G5020,9667,Census Tract 9667,08,3991399138,966700,271,3991.399138000000221,0.067895991012262,1,1400000US08011966700,8011966700,"Census Tract 9667, Bent County, Colorado",5895,*****
1622842123,5062663,023,S,08023972700,+37.1383747,-105.4626729,G5020,9727,Census Tract 9727,08,1627904786,972700,5,1627.904786000000058,0.003071432704787,1,1400000US08023972700,8023972700,"Census Tract 9727, Costilla County, Colorado",1604,175
2555312866,7805163,099,S,08099000700,+37.9120076,-102.4817982,G5020,7,Census Tract 7,08,2563118029,000700,316,2563.118029000000206,0.123287338477849,1,1400000US08099000700,8099000700,"Census Tract 7, Prowers County, Colorado",2034,202
2521572,28118,001,S,08001008508,+39.9059339,-104.9492368,G5020,85.08,Census Tract 85.08,08,2549690,008508,0,2.549690000000000,0.000000000000000,2245,1400000US08001008508,8001008508,"Census Tract 85.08, Adams County, Colorado",5725,548
1003638261,2035929,111,S,08111972600,+37.7810745,-107.6702566,G5020,9726,Census Tract 9726,08,1005674190,972600,0,1005.674189999999953,0.000000000000000,1,1400000US08111972600,8111972600,"Census Tract 9726, San Juan County, Colorado",606,92
1212149560,1668521,097,S,08097000100,+39.2884792,-107.0905741,G5020,1,Census Tract 1,08,1213818081,000100,26,1213.818080999999893,0.021420013762342,7,1400000US08097000100,8097000100,"Census Tract 1, Pitkin County, Colorado",7983,390
25510914,0,097,S,08097000401,+39.1981447,-106.8071229,G5020,4.01,Census Tract 4.01,08,25510914,000401,0,25.510914000000000,0.000000000000000,167,1400000US08097000401,8097000401,"Census Tract 4.01, Pitkin County, Colorado",4272,462
192027907,605204,037,S,08037000401,+39.7127553,-106.5636189,G5020,4.01,Census Tract 4.01,08,192633111,000401,0,192.633111000000014,0.000000000000000,29,1400000US08037000401,8037000401,"Census Tract 4.01, Eagle County, Colorado",5623,849
20126312,59915,037,S,08037000701,+39.6167608,-106.4120484,G5020,7.01,Census Tract 7.01,08,20186227,000701,0,20.186226999999999,0.000000000000000,50,1400000US08037000701,8037000701,"Census Tract 7.01, Eagle County, Colorado",1006,189
517141720,1104387,037,S,08037000403,+39.6024399,-106.7482483,G5020,4.03,Census Tract 4.03,08,518246107,000403,1,518.246107000000052,0.001929585165220,15,1400000US08037000403,8037000403,"Census Tract 4.03, Eagle County, Colorado",7971,723
600055160,3496885,037,S,08037000302,+39.4178684,-107.0018334,G5020,3.02,Census Tract 3.02,08,603552045,000302,0,603.552045000000021,0.000000000000000,4,1400000US08037000302,8037000302,"Census Tract 3.02, Eagle County, Colorado",2123,329
939720923,3683445,073,S,08073961700,+39.3429379,-103.5935292,G5020,9617,Census Tract 9617,08,943404368,961700,288,943.404367999999977,0.305277365431914,4,1400000US08073961700,8073961700,"Census Tract 9617, Lincoln County, Colorado",3560,155
1415763,0,101,S,08101001100,+38.2731641,-104.5762487,G5020,11,Census Tract 11,08,1415763,001100,0,1.415763000000000,0.000000000000000,1740,1400000US08101001100,8101001100,"Census Tract 11, Pueblo County, Colorado",2464,403
6369514,0,035,S,08035013907,+39.4915792,-104.7580266,G5020,139.07,Census Tract 139.07,08,6369514,013907,0,6.369514000000000,0.000000000000000,752,1400000US08035013907,8035013907,"Census Tract 139.07, Douglas County, Colorado",4790,251
214348452,356802,035,S,08035014602,+39.2393453,-104.7015733,G5020,146.02,Census Tract 146.02,08,214705254,014602,2,214.705253999999996,0.009315095754480,12,1400000US08035014602,8035014602,"Census Tract 146.02, Douglas County, Colorado",2505,200
128492002,327449,035,S,08035014202,+39.4112500,-105.0161253,G5020,142.02,Census Tract 142.02,08,128819451,014202,2,128.819450999999987,0.015525605678913,16,1400000US08035014202,8035014202,"Census Tract 142.02, Douglas County, Colorado",2021,146
2893561630,15324686,053,S,08053973100,+37.8211654,-107.3382613,G5020,9731,Census Tract 9731,08,2908886316,973100,0,2908.886316000000079,0.000000000000000,0,1400000US08053973100,8053973100,"Census Tract 9731, Hinsdale County, Colorado",874,88
5156183009,4833853,103,S,08103951100,+39.9734231,-107.9122899,G5020,9511,Census Tract 9511,08,5161016862,951100,2319,5161.016862000000401,0.449330056848785,1,1400000US08103951100,8103951100,"Census Tract 9511, Rio Blanco County, Colorado",3958,295
2568255,0,005,S,08005005628,+39.5877989,-104.9321962,G5020,56.28,Census Tract 56.28,08,2568255,005628,0,2.568255000000000,0.000000000000000,2204,1400000US08005005628,8005005628,"Census Tract 56.28, Arapahoe County, Colorado",5661,296
2596145,3101,005,S,08005005627,+39.5883602,-104.9509100,G5020,56.27,Census Tract 56.27,08,2599246,005627,0,2.599246000000000,0.000000000000000,1735,1400000US08005005627,8005005627,"Census Tract 56.27, Arapahoe County, Colorado",4509,259
785529,0,041,S,08041001700,+38.8447519,-104.8138738,G5020,17,Census Tract 17,08,785529,001700,0,0.785529000000000,0.000000000000000,2615,1400000US08041001700,8041001700,"Census Tract 17, El Paso County, Colorado",2054,236
998009479,4775320,077,S,08077001502,+39.2562746,-108.8043771,G5020,15.02,Census Tract 15.02,08,1002784799,001502,266,1002.784799000000021,0.265261300595363,7,1400000US08077001502,8077001502,"Census Tract 15.02, Mesa County, Colorado",7478,596
302603914,6783586,117,S,08117000200,+39.6228033,-105.8547889,G5020,2,Census Tract 2,08,309387500,000200,0,309.387499999999989,0.000000000000000,24,1400000US08117000200,8117000200,"Census Tract 2, Summit County, Colorado",7452,784
4578597112,47032919,061,S,08061960100,+38.3876630,-102.7568494,G5020,9601,Census Tract 9601,08,4625630031,960100,986,4625.630030999999690,0.213160151891101,0,1400000US08061960100,8061960100,"Census Tract 9601, Kiowa County, Colorado",1463,121
100885456,0,071,S,08071000400,+37.0735133,-104.4810708,G5020,4,Census Tract 4,08,100885456,000400,12,100.885456000000005,0.118946778611974,18,1400000US08071000400,8071000400,"Census Tract 4, Las Animas County, Colorado",1845,170
800753711,123641,071,S,08071000100,+37.3139872,-104.7239281,G5020,1,Census Tract 1,08,800877352,000100,696,800.877351999999973,0.869046924927901,4,1400000US08071000100,8071000100,"Census Tract 1, Las Animas County, Colorado",3392,365
120641059,11715278,069,S,08069001709,+40.4115521,-105.0034464,G5020,17.09,Census Tract 17.09,08,132356337,001709,270,132.356336999999996,2.039947660382895,106,1400000US08069001709,8069001709,"Census Tract 17.09, Larimer County, Colorado",14077,988
1288718,0,031,S,08031003300,+39.7291072,-104.9507867,G5020,33,Census Tract 33,08,1288718,003300,0,1.288718000000000,0.000000000000000,2797,1400000US08031003300,8031003300,"Census Tract 33, Denver County, Colorado",3604,237
2585458,4185,005,S,08005006708,+39.5728640,-104.9133752,G5020,67.08,Census Tract 67.08,08,2589643,006708,0,2.589643000000000,0.000000000000000,1955,1400000US08005006708,8005006708,"Census Tract 67.08, Arapahoe County, Colorado",5063,221
2170770,0,101,S,08101002801,+38.2226969,-104.6592836,G5020,28.01,Census Tract 28.01,08,2170770,002801,0,2.170770000000000,0.000000000000000,2450,1400000US08101002801,8101002801,"Census Tract 28.01, Pueblo County, Colorado",5318,389
342084768,2342949,029,S,08029964700,+38.9087028,-108.0173474,G5020,9647,Census Tract 9647,08,344427717,964700,28,344.427716999999973,0.081294270518885,11,1400000US08029964700,8029964700,"Census Tract 9647, Delta County, Colorado",3876,195
283582610,4975485,029,S,08029965200,+38.9757405,-107.8990733,G5020,9652,Census Tract 9652,08,288558095,965200,20,288.558094999999980,0.069310133198655,14,1400000US08029965200,8029965200,"Census Tract 9652, Delta County, Colorado",4181,358
204992353,0,043,S,08043978300,+38.5452675,-105.1650427,G5020,9783,Census Tract 9783,08,204992353,978300,12,204.992353000000008,0.058538769004715,26,1400000US08043978300,8043978300,"Census Tract 9783, Fremont County, Colorado",5378,440
16106431,92446,043,S,08043979100,+38.4179387,-105.1889959,G5020,9791,Census Tract 9791,08,16198877,979100,28,16.198877000000000,1.728514884087335,195,1400000US08043979100,8043979100,"Census Tract 9791, Fremont County, Colorado",3164,395
5046871,0,043,S,08043978800,+38.4297843,-105.2401165,G5020,9788,Census Tract 9788,08,5046871,978800,0,5.046871000000000,0.000000000000000,529,1400000US08043978800,8043978800,"Census Tract 9788, Fremont County, Colorado",2668,234
101115953,8285631,069,S,08069002300,+40.5744178,-105.1922186,G5020,23,Census Tract 23,08,109401584,002300,0,109.401584000000000,0.000000000000000,30,1400000US08069002300,8069002300,"Census Tract 23, Larimer County, Colorado",3333,233
113943996,0,077,S,08077001600,+39.1534781,-108.5329345,G5020,16,Census Tract 16,08,113943996,001600,13,113.943995999999999,0.114091136491299,30,1400000US08077001600,8077001600,"Census Tract 16, Mesa County, Colorado",3454,278
194202574,9058665,001,S,08001008523,+39.9402705,-104.7235377,G5020,85.23,Census Tract 85.23,08,203261239,008523,422,203.261238999999989,2.076145959141772,35,1400000US08001008523,8001008523,"Census Tract 85.23, Adams County, Colorado",7017,550
498369267,3695245,001,S,08001008401,+39.8695550,-104.5174306,G5020,84.01,Census Tract 84.01,08,502064512,008401,863,502.064511999999979,1.718902609870183,8,1400000US08001008401,8001008401,"Census Tract 84.01, Adams County, Colorado",4240,343
13565004,1623082,001,S,08001008802,+39.8520584,-104.9127472,G5020,88.02,Census Tract 88.02,08,15188086,008802,4,15.188086000000000,0.263364323852262,304,1400000US08001008802,8001008802,"Census Tract 88.02, Adams County, Colorado",4617,398
494501516,645986,093,S,08093000100,+39.5022965,-105.5904822,G5020,1,Census Tract 1,08,495147502,000100,0,495.147501999999974,0.000000000000000,12,1400000US08093000100,8093000100,"Census Tract 1, Park County, Colorado",5701,389
282682492,1223100,093,S,08093000300,+39.2621634,-106.0641276,G5020,3,Census Tract 3,08,283905592,000300,0,283.905592000000013,0.000000000000000,10,1400000US08093000300,8093000300,"Census Tract 3, Park County, Colorado",2911,408
240934044,2034110,123,S,08123001600,+40.3887410,-104.5354002,G5020,16,Census Tract 16,08,242968154,001600,2521,242.968153999999998,10.375845387539965,20,1400000US08123001600,8123001600,"Census Tract 16, Weld County, Colorado",4740,400
1363419839,16020501,123,S,08123002502,+40.1412844,-104.4022089,G5020,25.02,Census Tract 25.02,08,1379440340,002502,3620,1379.440340000000106,2.624252673370419,4,1400000US08123002502,8123002502,"Census Tract 25.02, Weld County, Colorado",5681,395
323461367,8332535,123,S,08123001800,+40.2047346,-104.7452989,G5020,18,Census Tract 18,08,331793902,001800,4512,331.793902000000003,13.598803271556209,13,1400000US08123001800,8123001800,"Census Tract 18, Weld County, Colorado",4434,326
146557105,3463368,059,S,08059012036,+39.4943089,-105.1282461,G5020,120.36,Census Tract 120.36,08,150020473,012036,1,150.020473000000010,0.006665756879729,26,1400000US08059012036,8059012036,"Census Tract 120.36, Jefferson County, Colorado",3900,227
627759,0,123,S,08123000300,+40.4027748,-104.7016135,G5020,3,Census Tract 3,08,627759,000300,0,0.627759000000000,0.000000000000000,3318,1400000US08123000300,8123000300,"Census Tract 3, Weld County, Colorado",2083,360
168684437,30079,041,S,08041003306,+38.6982861,-104.8981559,G5020,33.06,Census Tract 33.06,08,168714516,003306,0,168.714516000000003,0.000000000000000,19,1400000US08041003306,8041003306,"Census Tract 33.06, El Paso County, Colorado",3277,352
